student_id,school_id,MOWR,Promotion,College_Credits
6188,24,FALSE,TRUE,0
6189,12,TRUE,TRUE,48
6190,2,TRUE,FALSE,27
6191,22,FALSE,FALSE,0
6192,3,FALSE,TRUE,0
6193,19,FALSE,TRUE,0
6194,13,TRUE,TRUE,24
6195,1,FALSE,TRUE,0
6196,4,FALSE,FALSE,0
6197,16,TRUE,TRUE,20
6198,19,TRUE,TRUE,21
6199,24,TRUE,FALSE,52
6200,9,TRUE,TRUE,42
6201,14,TRUE,TRUE,24
6202,4,FALSE,TRUE,0
6203,4,TRUE,FALSE,33
6204,16,FALSE,FALSE,0
6205,8,FALSE,FALSE,0
6206,10,TRUE,FALSE,15
6207,22,FALSE,TRUE,0
6208,24,FALSE,FALSE,0
6209,10,FALSE,FALSE,0
6210,11,TRUE,FALSE,28
6211,11,FALSE,FALSE,0
6212,23,FALSE,FALSE,0
6213,15,FALSE,FALSE,0
6214,8,FALSE,TRUE,0
6215,17,TRUE,TRUE,44
6216,20,FALSE,TRUE,0
6217,10,FALSE,FALSE,0
6218,9,TRUE,TRUE,21
6219,20,FALSE,FALSE,0
6220,20,FALSE,FALSE,0
6221,21,TRUE,TRUE,27
6222,17,TRUE,FALSE,30
6223,12,TRUE,FALSE,32
6224,19,TRUE,FALSE,24
6225,19,FALSE,FALSE,0
6226,16,FALSE,TRUE,0
6227,11,FALSE,TRUE,0
6228,2,FALSE,TRUE,0
6229,22,FALSE,TRUE,0
6230,5,FALSE,FALSE,0
6231,13,TRUE,FALSE,15
6232,11,FALSE,FALSE,0
6233,16,FALSE,TRUE,0
6234,1,FALSE,TRUE,0
6235,13,FALSE,FALSE,0
6236,23,FALSE,TRUE,0
6237,4,TRUE,FALSE,32
6238,2,TRUE,TRUE,12
6239,24,FALSE,FALSE,0
6240,3,FALSE,FALSE,0
6241,2,FALSE,TRUE,0
6242,19,FALSE,FALSE,0
6243,20,TRUE,TRUE,42
6244,1,FALSE,TRUE,0
6245,6,TRUE,FALSE,33
6246,21,FALSE,FALSE,0
6247,3,FALSE,TRUE,0
6248,7,TRUE,FALSE,45
6249,8,TRUE,TRUE,24
6250,3,TRUE,FALSE,52
6251,9,FALSE,TRUE,0
6252,10,TRUE,TRUE,27
6253,18,FALSE,FALSE,0
6254,15,FALSE,TRUE,0
6255,14,FALSE,TRUE,0
6256,7,FALSE,TRUE,0
6257,24,FALSE,FALSE,0
6258,13,TRUE,TRUE,21
6259,4,FALSE,FALSE,0
6260,15,TRUE,TRUE,56
6261,13,FALSE,FALSE,0
6262,16,FALSE,FALSE,0
6263,21,TRUE,FALSE,44
6264,18,FALSE,FALSE,0
6265,1,FALSE,TRUE,0
6266,2,FALSE,TRUE,0
6267,12,TRUE,FALSE,21
6268,19,TRUE,FALSE,27
6269,24,FALSE,FALSE,0
6270,1,TRUE,FALSE,40
6271,15,TRUE,TRUE,33
6272,2,FALSE,FALSE,0
6273,18,TRUE,TRUE,30
6274,3,TRUE,TRUE,33
6275,17,FALSE,FALSE,0
6276,1,TRUE,TRUE,48
6277,12,TRUE,FALSE,30
6278,23,TRUE,FALSE,32
6279,6,FALSE,FALSE,0
6280,23,TRUE,TRUE,27
6281,13,TRUE,TRUE,52
6282,3,FALSE,TRUE,0
6283,20,FALSE,FALSE,0
6284,5,FALSE,TRUE,0
6285,23,FALSE,FALSE,0
6286,8,TRUE,TRUE,45
6287,3,FALSE,TRUE,0
6288,24,FALSE,FALSE,0
6289,18,FALSE,TRUE,0
6290,23,FALSE,FALSE,0
6291,2,FALSE,FALSE,0
6292,12,TRUE,FALSE,39
6293,18,FALSE,FALSE,0
6294,23,FALSE,FALSE,0
6295,21,TRUE,TRUE,48
6296,15,FALSE,TRUE,0
6297,24,FALSE,TRUE,0
6298,17,FALSE,FALSE,0
6299,16,TRUE,FALSE,32
6300,14,FALSE,TRUE,0
6301,17,TRUE,TRUE,45
6302,22,FALSE,TRUE,0
6303,14,TRUE,TRUE,18
6304,4,FALSE,FALSE,0
6305,12,FALSE,TRUE,0
6306,10,TRUE,TRUE,27
6307,20,FALSE,TRUE,0
6308,4,TRUE,FALSE,64
6309,12,FALSE,TRUE,0
6310,9,TRUE,FALSE,24
6311,3,FALSE,FALSE,0
6312,23,TRUE,FALSE,30
6313,14,FALSE,TRUE,0
6314,13,FALSE,TRUE,0
6315,11,TRUE,FALSE,48
6316,12,FALSE,TRUE,0
6317,22,FALSE,TRUE,0
6318,19,FALSE,FALSE,0
6319,5,FALSE,FALSE,0
6320,8,FALSE,TRUE,0
6321,22,FALSE,TRUE,0
6322,9,TRUE,FALSE,30
6323,15,TRUE,TRUE,39
6324,9,FALSE,TRUE,0
6325,9,FALSE,FALSE,0
6326,10,FALSE,FALSE,0
6327,19,TRUE,TRUE,45
6328,15,FALSE,TRUE,0
6329,3,FALSE,FALSE,0
6330,4,TRUE,FALSE,33
6331,16,TRUE,TRUE,48
6332,9,FALSE,TRUE,0
6333,17,FALSE,FALSE,0
6334,15,TRUE,TRUE,18
6335,12,TRUE,TRUE,18
6336,6,FALSE,TRUE,0
6337,19,TRUE,TRUE,40
6338,4,TRUE,FALSE,30
6339,24,FALSE,TRUE,0
6340,2,FALSE,FALSE,0
6341,10,FALSE,TRUE,0
6342,23,TRUE,FALSE,39
6343,5,TRUE,TRUE,32
6344,8,FALSE,FALSE,0
6345,6,TRUE,TRUE,32
6346,14,FALSE,FALSE,0
6347,17,FALSE,TRUE,0
6348,1,FALSE,TRUE,0
6349,11,FALSE,FALSE,0
6350,7,FALSE,FALSE,0
6351,23,TRUE,TRUE,24
6352,6,TRUE,FALSE,27
6353,19,TRUE,FALSE,33
6354,20,FALSE,TRUE,0
6355,4,TRUE,FALSE,33
6356,3,FALSE,TRUE,0
6357,2,FALSE,FALSE,0
6358,3,TRUE,TRUE,18
6359,3,FALSE,FALSE,0
6360,8,TRUE,FALSE,27
6361,20,FALSE,FALSE,0
6362,13,TRUE,FALSE,18
6363,10,FALSE,FALSE,0
6364,15,TRUE,TRUE,24
6365,21,TRUE,TRUE,33
6366,9,FALSE,TRUE,0
6367,5,TRUE,FALSE,27
6368,8,TRUE,TRUE,30
6369,2,TRUE,TRUE,39
6370,2,TRUE,FALSE,52
6371,15,FALSE,TRUE,0
6372,2,FALSE,FALSE,0
6373,21,FALSE,TRUE,0
6374,6,FALSE,FALSE,0
6375,7,TRUE,FALSE,27
6376,12,TRUE,TRUE,27
6377,24,TRUE,TRUE,27
6378,7,FALSE,FALSE,0
6379,23,FALSE,TRUE,0
6380,21,FALSE,FALSE,0
6381,24,TRUE,FALSE,52
6382,6,FALSE,TRUE,0
6383,8,FALSE,TRUE,0
6384,7,TRUE,TRUE,36
6385,4,TRUE,FALSE,21
6386,24,FALSE,FALSE,0
6387,9,FALSE,TRUE,0
6388,20,FALSE,TRUE,0
6389,6,TRUE,TRUE,36
6390,12,TRUE,FALSE,27
6391,17,FALSE,FALSE,0
6392,5,FALSE,FALSE,0
6393,13,FALSE,TRUE,0
6394,17,FALSE,FALSE,0
6395,3,TRUE,FALSE,44
6396,11,FALSE,FALSE,0
6397,5,TRUE,TRUE,30
6398,17,FALSE,FALSE,0
6399,8,TRUE,TRUE,48
6400,15,TRUE,FALSE,30
6401,2,FALSE,FALSE,0
6402,20,FALSE,FALSE,0
6403,5,TRUE,TRUE,32
6404,15,FALSE,TRUE,0
6405,20,TRUE,TRUE,3
6406,3,FALSE,TRUE,0
6407,15,TRUE,TRUE,28
6408,4,FALSE,TRUE,0
6409,9,FALSE,TRUE,0
6410,4,FALSE,TRUE,0
6411,1,TRUE,TRUE,21
6412,22,FALSE,TRUE,0
6413,13,FALSE,TRUE,0
6414,19,FALSE,FALSE,0
6415,21,FALSE,TRUE,0
6416,7,FALSE,TRUE,0
6417,19,FALSE,FALSE,0
6418,5,TRUE,FALSE,40
6419,2,FALSE,FALSE,0
6420,16,FALSE,TRUE,0
6421,13,FALSE,TRUE,0
6422,7,FALSE,TRUE,0
6423,9,FALSE,TRUE,0
6424,18,FALSE,TRUE,0
6425,8,FALSE,TRUE,0
6426,10,FALSE,FALSE,0
6427,9,FALSE,TRUE,0
6428,19,FALSE,TRUE,0
6429,3,TRUE,FALSE,33
6430,15,FALSE,FALSE,0
6431,5,FALSE,FALSE,0
6432,6,FALSE,FALSE,0
6433,5,FALSE,TRUE,0
6434,1,FALSE,FALSE,0
6435,8,FALSE,TRUE,0
6436,7,TRUE,FALSE,36
6437,7,TRUE,FALSE,24
6438,3,FALSE,FALSE,0
6439,19,FALSE,TRUE,0
6440,18,FALSE,TRUE,0
6441,14,FALSE,FALSE,0
6442,22,FALSE,TRUE,0
6443,24,TRUE,FALSE,40
6444,24,TRUE,TRUE,12
6445,9,FALSE,TRUE,0
6446,2,TRUE,TRUE,21
6447,7,FALSE,FALSE,0
6448,24,FALSE,TRUE,0
6449,2,FALSE,TRUE,0
6450,10,FALSE,FALSE,0
6451,18,FALSE,FALSE,0
6452,7,FALSE,TRUE,0
6453,11,FALSE,TRUE,0
6454,8,FALSE,FALSE,0
6455,22,FALSE,TRUE,0
6456,18,FALSE,TRUE,0
6457,7,FALSE,FALSE,0
6458,18,FALSE,TRUE,0
6459,2,FALSE,TRUE,0
6460,3,FALSE,FALSE,0
6461,23,FALSE,TRUE,0
6462,12,FALSE,FALSE,0
6463,2,FALSE,FALSE,0
6464,6,TRUE,TRUE,24
6465,16,FALSE,TRUE,0
6466,1,FALSE,TRUE,0
6467,21,FALSE,TRUE,0
6468,9,FALSE,FALSE,0
6469,14,TRUE,TRUE,24
6470,7,FALSE,FALSE,0
6471,9,TRUE,TRUE,24
6472,13,FALSE,FALSE,0
6473,3,FALSE,TRUE,0
6474,14,FALSE,FALSE,0
6475,1,FALSE,TRUE,0
6476,14,FALSE,TRUE,0
6477,23,FALSE,FALSE,0
6478,7,FALSE,TRUE,0
6479,19,TRUE,FALSE,42
6480,20,FALSE,TRUE,0
6481,17,FALSE,FALSE,0
6482,17,FALSE,TRUE,0
6483,2,FALSE,TRUE,0
6484,23,FALSE,TRUE,0
6485,8,FALSE,TRUE,0
6486,18,FALSE,TRUE,0
6487,17,FALSE,TRUE,0
6488,7,FALSE,TRUE,0
6489,7,TRUE,FALSE,24
6490,18,FALSE,TRUE,0
6491,2,FALSE,TRUE,0
6492,16,FALSE,TRUE,0
6493,15,TRUE,TRUE,39
6494,11,FALSE,TRUE,0
6495,22,FALSE,FALSE,0
6496,3,FALSE,FALSE,0
6497,13,TRUE,TRUE,45
6498,7,TRUE,TRUE,30
6499,17,TRUE,FALSE,39
6500,4,FALSE,TRUE,0
6501,13,FALSE,FALSE,0
6502,13,FALSE,TRUE,0
6503,20,FALSE,TRUE,0
6504,2,TRUE,TRUE,36
6505,8,FALSE,FALSE,0
6506,1,FALSE,FALSE,0
6507,10,FALSE,FALSE,0
6508,12,FALSE,FALSE,0
6509,8,FALSE,TRUE,0
6510,24,FALSE,FALSE,0
6511,14,TRUE,FALSE,18
6512,21,FALSE,TRUE,0
6513,3,FALSE,FALSE,0
6514,16,TRUE,TRUE,51
6515,4,FALSE,TRUE,0
6516,22,TRUE,FALSE,15
6517,8,TRUE,FALSE,30
6518,24,FALSE,TRUE,0
6519,23,FALSE,TRUE,0
6520,21,FALSE,FALSE,0
6521,2,TRUE,FALSE,44
6522,13,TRUE,TRUE,27
6523,5,FALSE,TRUE,0
6524,11,FALSE,TRUE,0
6525,7,TRUE,FALSE,32
6526,2,TRUE,FALSE,36
6527,19,FALSE,TRUE,0
6528,21,TRUE,TRUE,64
6529,22,TRUE,FALSE,24
6530,4,FALSE,TRUE,0
6531,12,TRUE,TRUE,24
6532,1,FALSE,FALSE,0
6533,21,FALSE,FALSE,0
6534,8,TRUE,TRUE,39
6535,9,FALSE,TRUE,0
6536,19,TRUE,FALSE,30
6537,1,FALSE,FALSE,0
6538,15,TRUE,TRUE,27
6539,24,FALSE,FALSE,0
6540,6,FALSE,TRUE,0
6541,19,TRUE,TRUE,21
6542,11,FALSE,TRUE,0
6543,1,FALSE,FALSE,0
6544,16,FALSE,FALSE,0
6545,23,FALSE,TRUE,0
6546,13,FALSE,FALSE,0
6547,9,FALSE,FALSE,0
6548,11,FALSE,TRUE,0
6549,22,FALSE,FALSE,0
6550,21,FALSE,TRUE,0
6551,18,FALSE,TRUE,0
6552,10,TRUE,TRUE,33
6553,21,FALSE,FALSE,0
6554,11,FALSE,FALSE,0
6555,8,FALSE,FALSE,0
6556,15,TRUE,TRUE,44
6557,22,FALSE,FALSE,0
6558,16,FALSE,FALSE,0
6559,11,FALSE,FALSE,0
6560,15,FALSE,FALSE,0
6561,9,FALSE,TRUE,0
6562,10,TRUE,FALSE,27
6563,14,FALSE,FALSE,0
6564,23,FALSE,TRUE,0
6565,4,FALSE,FALSE,0
6566,10,FALSE,FALSE,0
6567,2,FALSE,FALSE,0
6568,13,FALSE,FALSE,0
6569,19,FALSE,TRUE,0
6570,10,FALSE,TRUE,0
6571,1,FALSE,FALSE,0
6572,17,TRUE,FALSE,28
6573,2,FALSE,FALSE,0
6574,22,TRUE,FALSE,52
6575,18,FALSE,TRUE,0
6576,8,TRUE,FALSE,24
6577,12,FALSE,FALSE,0
6578,8,FALSE,TRUE,0
6579,6,FALSE,TRUE,0
6580,15,FALSE,FALSE,0
6581,24,TRUE,TRUE,24
6582,13,FALSE,TRUE,0
6583,17,TRUE,FALSE,40
6584,16,FALSE,FALSE,0
6585,22,FALSE,FALSE,0
6586,8,FALSE,TRUE,0
6587,1,FALSE,TRUE,0
6588,2,FALSE,TRUE,0
6589,10,FALSE,FALSE,0
6590,21,TRUE,FALSE,40
6591,20,FALSE,FALSE,0
6592,3,FALSE,FALSE,0
6593,9,FALSE,TRUE,0
6594,10,TRUE,FALSE,52
6595,21,TRUE,FALSE,33
6596,2,TRUE,TRUE,45
6597,1,TRUE,FALSE,15
6598,3,TRUE,TRUE,40
6599,14,FALSE,FALSE,0
6600,18,FALSE,TRUE,0
6601,5,FALSE,FALSE,0
6602,2,FALSE,FALSE,0
6603,20,TRUE,TRUE,24
6604,10,TRUE,FALSE,33
6605,18,TRUE,TRUE,30
6606,1,FALSE,TRUE,0
6607,11,TRUE,FALSE,21
6608,22,FALSE,FALSE,0
6609,24,TRUE,TRUE,21
6610,18,FALSE,TRUE,0
6611,21,TRUE,FALSE,21
6612,11,FALSE,FALSE,0
6613,10,TRUE,TRUE,24
6614,21,FALSE,FALSE,0
6615,23,FALSE,TRUE,0
6616,2,FALSE,TRUE,0
6617,12,FALSE,FALSE,0
6618,7,FALSE,FALSE,0
6619,21,FALSE,TRUE,0
6620,22,FALSE,TRUE,0
6621,10,FALSE,TRUE,0
6622,15,FALSE,FALSE,0
6623,11,TRUE,FALSE,48
6624,24,FALSE,FALSE,0
6625,23,FALSE,FALSE,0
6626,22,TRUE,FALSE,24
6627,10,TRUE,TRUE,27
6628,18,FALSE,FALSE,0
6629,24,TRUE,TRUE,48
6630,16,FALSE,TRUE,0
6631,18,FALSE,TRUE,0
6632,10,TRUE,FALSE,16
6633,4,FALSE,TRUE,0
6634,24,FALSE,FALSE,0
6635,1,TRUE,TRUE,40
6636,12,TRUE,FALSE,51
6637,21,TRUE,FALSE,45
6638,23,FALSE,TRUE,0
6639,22,FALSE,TRUE,0
6640,18,FALSE,TRUE,0
6641,6,FALSE,TRUE,0
6642,22,FALSE,FALSE,0
6643,5,FALSE,FALSE,0
6644,19,FALSE,TRUE,0
6645,3,FALSE,TRUE,0
6646,21,TRUE,FALSE,30
6647,6,FALSE,FALSE,0
6648,15,TRUE,FALSE,48
6649,10,FALSE,FALSE,0
6650,12,FALSE,FALSE,0
6651,12,FALSE,TRUE,0
6652,16,FALSE,TRUE,0
6653,20,TRUE,TRUE,32
6654,12,FALSE,TRUE,0
6655,13,FALSE,TRUE,0
6656,4,FALSE,TRUE,0
6657,22,TRUE,FALSE,48
6658,16,FALSE,FALSE,0
6659,22,FALSE,TRUE,0
6660,5,FALSE,FALSE,0
6661,19,FALSE,FALSE,0
6662,9,TRUE,FALSE,52
6663,24,FALSE,FALSE,0
6664,8,TRUE,TRUE,15
6665,20,TRUE,FALSE,28
6666,5,FALSE,FALSE,0
6667,10,FALSE,TRUE,0
6668,2,TRUE,FALSE,56
6669,12,TRUE,TRUE,33
6670,12,TRUE,TRUE,36
6671,24,FALSE,FALSE,0
6672,7,FALSE,FALSE,0
6673,5,FALSE,FALSE,0
6674,10,FALSE,FALSE,0
6675,22,TRUE,FALSE,36
6676,4,TRUE,TRUE,30
6677,4,FALSE,FALSE,0
6678,9,FALSE,FALSE,0
6679,2,TRUE,FALSE,30
6680,1,TRUE,TRUE,36
6681,16,FALSE,FALSE,0
6682,9,FALSE,FALSE,0
6683,10,FALSE,FALSE,0
6684,4,TRUE,TRUE,40
6685,22,FALSE,FALSE,0
6686,8,FALSE,FALSE,0
6687,2,TRUE,FALSE,24
6688,20,TRUE,FALSE,24
6689,12,FALSE,FALSE,0
6690,2,TRUE,FALSE,45
6691,11,FALSE,TRUE,0
6692,1,FALSE,FALSE,0
6693,7,FALSE,FALSE,0
6694,21,FALSE,TRUE,0
6695,24,FALSE,TRUE,0
6696,21,FALSE,FALSE,0
6697,23,TRUE,FALSE,15
6698,20,FALSE,TRUE,0
6699,8,FALSE,TRUE,0
6700,11,TRUE,TRUE,44
6701,7,FALSE,TRUE,0
6702,22,FALSE,TRUE,0
6703,20,FALSE,FALSE,0
6704,8,FALSE,TRUE,0
6705,4,FALSE,FALSE,0
6706,17,FALSE,FALSE,0
6707,10,FALSE,FALSE,0
6708,16,TRUE,FALSE,48
6709,24,FALSE,FALSE,0
6710,7,FALSE,TRUE,0
6711,8,FALSE,TRUE,0
6712,24,TRUE,FALSE,27
6713,3,FALSE,FALSE,0
6714,17,FALSE,FALSE,0
6715,2,FALSE,FALSE,0
6716,15,FALSE,FALSE,0
6717,14,FALSE,TRUE,0
6718,23,FALSE,TRUE,0
6719,1,FALSE,FALSE,0
6720,10,FALSE,FALSE,0
6721,24,FALSE,FALSE,0
6722,5,FALSE,TRUE,0
6723,22,FALSE,FALSE,0
6724,23,FALSE,FALSE,0
6725,21,FALSE,TRUE,0
6726,22,FALSE,FALSE,0
6727,6,FALSE,FALSE,0
6728,6,TRUE,TRUE,27
6729,14,FALSE,FALSE,0
6730,8,TRUE,TRUE,33
6731,3,FALSE,TRUE,0
6732,2,FALSE,TRUE,0
6733,16,FALSE,TRUE,0
6734,11,TRUE,TRUE,56
6735,20,FALSE,FALSE,0
6736,21,FALSE,TRUE,0
6737,9,FALSE,TRUE,0
6738,2,FALSE,TRUE,0
6739,12,FALSE,TRUE,0
6740,18,FALSE,TRUE,0
6741,18,FALSE,TRUE,0
6742,13,TRUE,TRUE,30
6743,19,TRUE,TRUE,30
6744,23,FALSE,FALSE,0
6745,14,FALSE,TRUE,0
6746,1,FALSE,TRUE,0
6747,20,FALSE,FALSE,0
6748,23,FALSE,TRUE,0
6749,16,FALSE,TRUE,0
6750,13,FALSE,FALSE,0
6751,8,TRUE,TRUE,52
6752,6,FALSE,FALSE,0
6753,13,FALSE,TRUE,0
6754,8,TRUE,FALSE,32
6755,10,TRUE,TRUE,24
6756,14,TRUE,TRUE,36
6757,6,FALSE,FALSE,0
6758,6,FALSE,FALSE,0
6759,22,FALSE,TRUE,0
6760,14,FALSE,FALSE,0
6761,19,FALSE,FALSE,0
6762,4,FALSE,FALSE,0
6763,9,TRUE,TRUE,45
6764,16,FALSE,TRUE,0
6765,21,FALSE,FALSE,0
6766,4,FALSE,TRUE,0
6767,8,TRUE,FALSE,27
6768,20,FALSE,TRUE,0
6769,19,FALSE,FALSE,0
6770,7,FALSE,FALSE,0
6771,14,FALSE,TRUE,0
6772,15,FALSE,TRUE,0
6773,22,TRUE,TRUE,33
6774,11,TRUE,TRUE,27
6775,11,FALSE,TRUE,0
6776,2,FALSE,FALSE,0
6777,9,FALSE,TRUE,0
6778,16,TRUE,TRUE,21
6779,20,FALSE,FALSE,0
6780,21,FALSE,FALSE,0
6781,19,FALSE,FALSE,0
6782,1,FALSE,TRUE,0
6783,18,TRUE,FALSE,60
6784,2,FALSE,TRUE,0
6785,5,FALSE,TRUE,0
6786,18,FALSE,FALSE,0
6787,15,FALSE,TRUE,0
6788,11,TRUE,FALSE,18
6789,1,FALSE,TRUE,0
6790,5,FALSE,FALSE,0
6791,22,TRUE,FALSE,48
6792,4,FALSE,TRUE,0
6793,11,FALSE,FALSE,0
6794,19,FALSE,FALSE,0
6795,1,FALSE,FALSE,0
6796,6,FALSE,TRUE,0
6797,23,TRUE,FALSE,24
6798,3,TRUE,FALSE,15
6799,6,FALSE,FALSE,0
6800,8,TRUE,FALSE,24
6801,12,FALSE,TRUE,0
6802,6,FALSE,FALSE,0
6803,17,FALSE,TRUE,0
6804,8,TRUE,FALSE,32
6805,22,TRUE,FALSE,33
6806,21,FALSE,FALSE,0
6807,19,FALSE,FALSE,0
6808,4,FALSE,FALSE,0
6809,14,FALSE,TRUE,0
6810,18,TRUE,FALSE,8
6811,19,FALSE,FALSE,0
6812,18,FALSE,FALSE,0
6813,11,TRUE,FALSE,52
6814,6,FALSE,FALSE,0
6815,9,FALSE,TRUE,0
6816,10,FALSE,FALSE,0
6817,12,FALSE,TRUE,0
6818,15,FALSE,TRUE,0
6819,7,TRUE,TRUE,24
6820,13,FALSE,TRUE,0
6821,16,FALSE,FALSE,0
6822,24,FALSE,TRUE,0
6823,14,FALSE,TRUE,0
6824,21,FALSE,FALSE,0
6825,4,TRUE,TRUE,27
6826,23,TRUE,FALSE,21
6827,4,TRUE,FALSE,44
6828,17,TRUE,FALSE,33
6829,19,TRUE,TRUE,18
6830,5,FALSE,FALSE,0
6831,24,FALSE,TRUE,0
6832,18,TRUE,TRUE,24
6833,6,FALSE,TRUE,0
6834,5,FALSE,TRUE,0
6835,5,FALSE,TRUE,0
6836,16,FALSE,TRUE,0
6837,1,TRUE,FALSE,45
6838,17,FALSE,TRUE,0
6839,13,TRUE,FALSE,27
6840,7,FALSE,FALSE,0
6841,13,FALSE,FALSE,0
6842,15,FALSE,TRUE,0
6843,21,TRUE,TRUE,21
6844,6,TRUE,FALSE,56
6845,16,FALSE,FALSE,0
6846,8,TRUE,FALSE,48
6847,5,FALSE,TRUE,0
6848,6,FALSE,FALSE,0
6849,3,FALSE,FALSE,0
6850,1,FALSE,FALSE,0
6851,24,TRUE,TRUE,16
6852,15,FALSE,FALSE,0
6853,10,FALSE,FALSE,0
6854,16,TRUE,TRUE,48
6855,22,FALSE,TRUE,0
6856,16,FALSE,FALSE,0
6857,10,TRUE,FALSE,21
6858,17,TRUE,TRUE,44
6859,22,FALSE,FALSE,0
6860,22,TRUE,TRUE,27
6861,21,FALSE,TRUE,0
6862,7,TRUE,FALSE,42
6863,16,FALSE,FALSE,0
6864,2,FALSE,FALSE,0
6865,8,FALSE,TRUE,0
6866,11,TRUE,FALSE,24
6867,15,FALSE,TRUE,0
6868,12,FALSE,TRUE,0
6869,11,TRUE,FALSE,44
6870,7,FALSE,FALSE,0
6871,8,FALSE,FALSE,0
6872,13,FALSE,FALSE,0
6873,19,FALSE,FALSE,0
6874,21,TRUE,TRUE,40
6875,16,TRUE,TRUE,40
6876,5,TRUE,FALSE,24
6877,20,TRUE,TRUE,27
6878,2,TRUE,TRUE,27
6879,17,FALSE,FALSE,0
6880,13,FALSE,TRUE,0
6881,17,TRUE,TRUE,44
6882,21,FALSE,FALSE,0
6883,24,FALSE,TRUE,0
6884,24,FALSE,TRUE,0
6885,15,FALSE,FALSE,0
6886,1,TRUE,FALSE,48
6887,2,FALSE,FALSE,0
6888,22,FALSE,TRUE,0
6889,14,TRUE,TRUE,33
6890,7,FALSE,TRUE,0
6891,24,TRUE,FALSE,33
6892,4,TRUE,FALSE,39
6893,14,FALSE,FALSE,0
6894,15,FALSE,FALSE,0
6895,11,TRUE,FALSE,24
6896,11,FALSE,TRUE,0
6897,13,FALSE,TRUE,0
6898,16,TRUE,TRUE,30
6899,15,FALSE,FALSE,0
6900,5,FALSE,TRUE,0
6901,10,FALSE,TRUE,0
6902,20,TRUE,TRUE,32
6903,8,FALSE,TRUE,0
6904,7,TRUE,TRUE,28
6905,1,FALSE,FALSE,0
6906,9,FALSE,FALSE,0
6907,21,TRUE,FALSE,21
6908,6,FALSE,FALSE,0
6909,6,FALSE,FALSE,0
6910,5,TRUE,FALSE,36
6911,15,FALSE,FALSE,0
6912,10,TRUE,FALSE,44
6913,20,TRUE,TRUE,20
6914,3,FALSE,TRUE,0
6915,6,TRUE,TRUE,24
6916,20,TRUE,TRUE,48
6917,4,FALSE,FALSE,0
6918,18,FALSE,TRUE,0
6919,19,TRUE,FALSE,40
6920,3,FALSE,FALSE,0
6921,21,FALSE,TRUE,0
6922,13,FALSE,FALSE,0
6923,22,TRUE,TRUE,39
6924,6,TRUE,TRUE,18
6925,14,TRUE,FALSE,27
6926,8,FALSE,TRUE,0
6927,1,FALSE,TRUE,0
6928,3,TRUE,TRUE,24
6929,8,FALSE,FALSE,0
6930,3,TRUE,TRUE,30
6931,2,FALSE,FALSE,0
6932,7,FALSE,FALSE,0
6933,10,FALSE,TRUE,0
6934,10,FALSE,FALSE,0
6935,12,TRUE,FALSE,33
6936,18,TRUE,FALSE,24
6937,5,FALSE,TRUE,0
6938,17,TRUE,TRUE,36
6939,10,TRUE,FALSE,18
6940,15,TRUE,FALSE,27
6941,19,TRUE,TRUE,32
6942,3,TRUE,TRUE,42
6943,22,FALSE,FALSE,0
6944,1,FALSE,TRUE,0
6945,1,TRUE,TRUE,39
6946,17,FALSE,TRUE,0
6947,18,TRUE,FALSE,44
6948,14,FALSE,TRUE,0
6949,24,FALSE,FALSE,0
6950,7,FALSE,TRUE,0
6951,22,FALSE,TRUE,0
6952,6,TRUE,FALSE,33
6953,10,TRUE,TRUE,40
6954,17,FALSE,FALSE,0
6955,15,FALSE,FALSE,0
6956,22,TRUE,FALSE,48
6957,20,TRUE,FALSE,39
6958,5,FALSE,TRUE,0
6959,7,TRUE,TRUE,16
6960,22,TRUE,TRUE,33
6961,13,FALSE,FALSE,0
6962,23,TRUE,TRUE,56
6963,12,TRUE,TRUE,18
6964,3,TRUE,FALSE,44
6965,3,TRUE,TRUE,27
6966,22,FALSE,TRUE,0
6967,18,TRUE,FALSE,40
6968,22,FALSE,FALSE,0
6969,12,FALSE,TRUE,0
6970,15,FALSE,TRUE,0
6971,6,FALSE,FALSE,0
6972,15,FALSE,FALSE,0
6973,19,FALSE,FALSE,0
6974,1,FALSE,FALSE,0
6975,1,TRUE,TRUE,45
6976,3,FALSE,FALSE,0
6977,2,TRUE,FALSE,39
6978,7,FALSE,FALSE,0
6979,12,FALSE,FALSE,0
6980,20,TRUE,TRUE,39
6981,2,FALSE,TRUE,0
6982,7,FALSE,TRUE,0
6983,11,FALSE,FALSE,0
6984,16,TRUE,FALSE,36
6985,2,TRUE,TRUE,36
6986,24,TRUE,FALSE,36
6987,9,FALSE,TRUE,0
6988,22,FALSE,TRUE,0
6989,6,FALSE,TRUE,0
6990,5,FALSE,FALSE,0
6991,24,FALSE,TRUE,0
6992,15,TRUE,FALSE,15
6993,6,FALSE,TRUE,0
6994,10,FALSE,FALSE,0
6995,7,FALSE,TRUE,0
6996,24,TRUE,FALSE,33
6997,19,TRUE,FALSE,24
6998,9,FALSE,TRUE,0
6999,3,TRUE,FALSE,20
7000,22,FALSE,TRUE,0
7001,9,FALSE,TRUE,0
7002,12,FALSE,FALSE,0
7003,17,TRUE,FALSE,15
7004,2,FALSE,TRUE,0
7005,17,TRUE,FALSE,40
7006,19,FALSE,FALSE,0
7007,14,FALSE,FALSE,0
7008,23,FALSE,TRUE,0
7009,8,TRUE,FALSE,30
